episode,step,t,target_x,target_y,target_z,q1,q2,q3,q4,q5_claw,ee_x,ee_y,ee_z
1,34,0.34,-0.163074503,-0.3438063161,0.1219852823,-0.04247682169,-0.02292540297,0.01087236125,0.01736965403,1.333380624e-06,0.3014665544,-0.01281298138,0.2372994423
1,35,0.35,-0.163074503,-0.3438063161,0.1219852823,-0.04580716416,-0.02451299503,0.01184137352,0.01867427304,1.359649104e-06,0.3016381264,-0.01382684149,0.237228334
1,36,0.36,-0.163074503,-0.3438063161,0.1219852823,-0.04928037152,-0.02616637573,0.01284760237,0.02002743818,1.384667939e-06,0.301812768,-0.01488543209,0.2371527851
1,37,0.37,-0.163074503,-0.3438063161,0.1219852823,-0.05289710313,-0.02788576111,0.01389099844,0.02142903954,1.408481694e-06,0.3019902408,-0.01598926634,0.2370721996
1,38,0.38,-0.163074503,-0.3438063161,0.1219852823,-0.05665792525,-0.02967132814,0.01497149467,0.02287895046,1.43113482e-06,0.3021699488,-0.01713860221,0.2369866371
1,39,0.39,-0.163074503,-0.3438063161,0.1219852823,-0.06060320511,-0.03152321279,0.01608900726,0.02437702008,1.483523761e-06,0.3023506105,-0.01834592968,0.2368959337
1,40,0.4,-0.163074503,-0.3438063161,0.1219852823,-0.06476919353,-0.0334415175,0.01724343561,0.02592307888,1.568287189e-06,0.3025308251,-0.01962214336,0.2368001342
1,41,0.41,-0.163074503,-0.3438063161,0.1219852823,-0.06917002052,-0.03542630002,0.01843466982,0.02751693875,1.668382311e-06,0.3027094901,-0.02097190171,0.2366987467
1,42,0.42,-0.163074503,-0.3438063161,0.1219852823,-0.07380557805,-0.03747758269,0.01966257766,0.0291584041,1.767495974e-06,0.3028855324,-0.02239526808,0.2365920842
1,43,0.43,-0.163074503,-0.3438063161,0.1219852823,-0.07867037505,-0.0395953469,0.02092701942,0.03084724955,1.856498557e-06,0.3030580282,-0.02389088087,0.2364796698
1,44,0.44,-0.163074503,-0.3438063161,0.1219852823,-0.0837572068,-0.0417795442,0.02222783864,0.03258324787,1.931759471e-06,0.3032261133,-0.0254568141,0.2363616973
1,45,0.45,-0.163074503,-0.3438063161,0.1219852823,-0.08905860037,-0.04403009266,0.02356487326,0.03436614946,1.99276451e-06,0.303388834,-0.0270909667,0.2362377495
1,46,0.46,-0.163074503,-0.3438063161,0.1219852823,-0.09456736594,-0.0463468805,0.02493794262,0.0361956954,2.040484333e-06,0.3035452664,-0.02879124321,0.236107856
1,47,0.47,-0.163074503,-0.3438063161,0.1219852823,-0.100276798,-0.04872976243,0.02634685859,0.03807161748,2.076465307e-06,0.3036944568,-0.03055589646,0.2359720618
1,48,0.48,-0.163074503,-0.3438063161,0.1219852823,-0.1061806977,-0.05117857456,0.02779142372,0.03999362513,2.102379312e-06,0.3038353622,-0.03238321468,0.235830456
1,49,0.49,-0.163074503,-0.3438063161,0.1219852823,-0.1122733802,-0.05369311571,0.02927142754,0.04196142033,2.119816372e-06,0.3039672673,-0.03427149355,0.2356821895
1,50,0.5,-0.163074503,-0.3438063161,0.1219852823,-0.1185495853,-0.05627315864,0.03078665212,0.04397469759,2.13020644e-06,0.30408898,-0.03621937707,0.2355277985
1,51,0.51,-0.163074503,-0.3438063161,0.1219852823,-0.1250045002,-0.0589184612,0.03233686835,0.04603314027,2.134799615e-06,0.3041994274,-0.03822555393,0.2353671193
1,52,0.52,-0.163074503,-0.3438063161,0.1219852823,-0.1316336542,-0.06162875146,0.03392184526,0.0481364131,2.134670012e-06,0.3042977452,-0.04028870165,0.2351998538
1,53,0.53,-0.163074503,-0.3438063161,0.1219852823,-0.1384329051,-0.0644037351,0.03554133326,0.05028418452,2.130733264e-06,0.3043828309,-0.04240776226,0.2350259274
1,54,0.54,-0.163074503,-0.3438063161,0.1219852823,-0.1453984082,-0.06724309921,0.0371950753,0.05247610062,2.123763807e-06,0.3044536114,-0.04458162934,0.2348456234
1,55,0.55,-0.163074503,-0.3438063161,0.1219852823,-0.1525265872,-0.07014649361,0.03888281435,0.05471180752,2.114412609e-06,0.3045090437,-0.04680920392,0.2346583605
1,56,0.56,-0.163074503,-0.3438063161,0.1219852823,-0.1598140597,-0.07311357558,0.04060427845,0.05699093267,2.10322446e-06,0.3045480549,-0.04908969626,0.234464407
1,57,0.57,-0.163074503,-0.3438063161,0.1219852823,-0.1672576964,-0.07614394277,0.04235919192,0.05931309611,2.090651606e-06,0.3045695126,-0.05142200366,0.2342637181
1,58,0.58,-0.163074503,-0.3438063161,0.1219852823,-0.1748544872,-0.07923721522,0.04414727166,0.06167791784,2.077067393e-06,0.3045723736,-0.05380525813,0.2340559959
1,59,0.59,-0.163074503,-0.3438063161,0.1219852823,-0.1826016158,-0.08239297569,0.04596822709,0.06408500671,2.062779458e-06,0.3045554161,-0.05623867735,0.2338412702
1,60,0.6,-0.163074503,-0.3438063161,0.1219852823,-0.1904964,-0.08561078459,0.04782175645,0.0665339455,2.048037686e-06,0.3045176268,-0.0587214902,0.2336193919
1,61,0.61,-0.163074503,-0.3438063161,0.1219852823,-0.1985362768,-0.08889019489,0.04970755056,0.06902433187,2.033043302e-06,0.3044579029,-0.06125269458,0.2333902121
1,62,0.62,-0.163074503,-0.3438063161,0.1219852823,-0.2067187577,-0.09223073721,0.05162531137,0.07155574858,2.017956149e-06,0.3043749928,-0.06383180618,0.2331539392
1,63,0.63,-0.163074503,-0.3438063161,0.1219852823,-0.2150414884,-0.0956319049,0.05357470736,0.07412777096,2.002902193e-06,0.3042678535,-0.06645765901,0.23291035
1,64,0.64,-0.163074503,-0.3438063161,0.1219852823,-0.223502174,-0.09909322113,0.05555541813,0.07673995942,1.98797693e-06,0.3041351736,-0.06912969798,0.2326595932
1,65,0.65,-0.163074503,-0.3438063161,0.1219852823,-0.2320985794,-0.1026141569,0.0575671196,0.07939188182,1.973250392e-06,0.3039759398,-0.07184705138,0.2324013859
1,66,0.66,-0.163074503,-0.3438063161,0.1219852823,-0.2408285737,-0.1061941758,0.0596094653,0.08208307624,1.958773282e-06,0.3037889898,-0.07460898906,0.2321355194
1,67,0.67,-0.163074503,-0.3438063161,0.1219852823,-0.2496899962,-0.1098327413,0.06168211624,0.08481308818,1.94458039e-06,0.3035730422,-0.07741463929,0.2318624109
1,68,0.68,-0.163074503,-0.3438063161,0.1219852823,-0.2586807907,-0.1135292873,0.06378472596,0.08758145571,1.930691042e-06,0.3033270538,-0.08026324213,0.2315815389
1,69,0.69,-0.163074503,-0.3438063161,0.1219852823,-0.26779899,-0.11728324,0.06591693312,0.09038771689,1.91711365e-06,0.3030498028,-0.08315375447,0.2312932014
1,70,0.7,-0.163074503,-0.3438063161,0.1219852823,-0.2770424783,-0.1210940033,0.0680783838,0.09323138744,1.903845259e-06,0.3027402461,-0.08608561009,0.2309971154
1,71,0.71,-0.163074503,-0.3438063161,0.1219852823,-0.2864093781,-0.1249609664,0.07026870549,0.09611197561,1.890877456e-06,0.3023969829,-0.089057751,0.230693385
1,72,0.72,-0.163074503,-0.3438063161,0.1219852823,-0.2958976924,-0.1288835257,0.07248753309,0.09902900457,1.878192847e-06,0.3020190597,-0.09206952155,0.2303818613
1,73,0.73,-0.163074503,-0.3438063161,0.1219852823,-0.3055054545,-0.132861048,0.07473448664,0.1019819677,1.865771992e-06,0.3016052544,-0.09511989355,0.2300624996
1,74,0.74,-0.163074503,-0.3438063161,0.1219852823,-0.3152307868,-0.1368928999,0.07700918615,0.1049703658,1.85359238e-06,0.3011544943,-0.09820777178,0.2297353745
1,75,0.75,-0.163074503,-0.3438063161,0.1219852823,-0.3250717223,-0.1409784257,0.07931125164,0.1079936773,1.841627522e-06,0.3006655574,-0.1013324484,0.2294003218
1,76,0.76,-0.163074503,-0.3438063161,0.1219852823,-0.3350263536,-0.1451169401,0.08164028823,0.1110513955,1.829849566e-06,0.300137341,-0.1044928879,0.2290572524
1,77,0.77,-0.163074503,-0.3438063161,0.1219852823,-0.3450928032,-0.1493077874,0.08399590105,0.1141429991,1.818227588e-06,0.2995688021,-0.1076880544,0.2287063748
1,78,0.78,-0.163074503,-0.3438063161,0.1219852823,-0.3552691638,-0.153550297,0.0863776803,0.1172679514,1.806730552e-06,0.2989587486,-0.1109169647,0.2283475399
1,79,0.79,-0.163074503,-0.3438063161,0.1219852823,-0.3655535281,-0.1578437388,0.08878523111,0.1204257309,1.795326398e-06,0.2983061373,-0.1141784713,0.2279807478
1,80,0.8,-0.163074503,-0.3438063161,0.1219852823,-0.3759440184,-0.1621874273,0.0912181437,0.1236157939,1.783983748e-06,0.2976099253,-0.1174715608,0.2276058346
1,81,0.81,-0.163074503,-0.3438063161,0.1219852823,-0.3864386976,-0.1665806323,0.09367598593,0.1268375814,1.772671112e-06,0.2968689203,-0.1207952425,0.2272230238
1,82,0.82,-0.163074503,-0.3438063161,0.1219852823,-0.3970356584,-0.1710226387,0.09615834802,0.1300905496,1.761358249e-06,0.2960822582,-0.1241482049,0.2268320918
1,83,0.83,-0.163074503,-0.3438063161,0.1219852823,-0.4077329934,-0.1755126715,0.09866482019,0.1333741397,1.75001162e-06,0.2952488363,-0.1275293827,0.2264331281
1,84,0.84,-0.163074503,-0.3438063161,0.1219852823,-0.4185287654,-0.1800500154,0.1011949554,0.1366878003,1.738604965e-06,0.2943677902,-0.1309373379,0.2260260433
1,85,0.85,-0.163074503,-0.3438063161,0.1219852823,-0.4294210672,-0.1846338958,0.103748329,0.1400309652,1.727111226e-06,0.2934380174,-0.1343712211,0.2256108224
1,86,0.86,-0.163074503,-0.3438063161,0.1219852823,-0.4404079616,-0.1892635524,0.1063245088,0.1434030533,1.715498342e-06,0.2924586236,-0.1378296316,0.2251875252
1,87,0.87,-0.163074503,-0.3438063161,0.1219852823,-0.4514874816,-0.1939381957,0.1089230478,0.1468034983,1.703741873e-06,0.2914286852,-0.1413111389,0.2247560471
1,88,0.88,-0.163074503,-0.3438063161,0.1219852823,-0.4626576602,-0.1986570507,0.1115435064,0.1502317041,1.691817715e-06,0.2903473675,-0.1448145062,0.2243164629
1,89,0.89,-0.163074503,-0.3438063161,0.1219852823,-0.4739165902,-0.2034193128,0.1141854376,0.1536870897,1.679701541e-06,0.2892138064,-0.1483385265,0.2238688469
1,90,0.9,-0.163074503,-0.3438063161,0.1219852823,-0.4852622449,-0.2082241923,0.1168483943,0.1571690738,1.667367087e-06,0.2880271077,-0.1518816501,0.2234129161
1,91,0.91,-0.163074503,-0.3438063161,0.1219852823,-0.4966926277,-0.2130708694,0.1195319071,0.1606770307,1.654794005e-06,0.2867864668,-0.1554427594,0.2229490876
1,92,0.92,-0.163074503,-0.3438063161,0.1219852823,-0.5082057714,-0.2179585248,0.1222355217,0.1642103791,1.641963877e-06,0.2854912281,-0.1590201855,0.2224770039
1,93,0.93,-0.163074503,-0.3438063161,0.1219852823,-0.5197996497,-0.2228863388,0.1249587908,0.1677685082,1.628852829e-06,0.2841407061,-0.1626123786,0.2219968736
1,94,0.94,-0.163074503,-0.3438063161,0.1219852823,-0.5314723253,-0.2278534621,0.1277012378,0.171350807,1.615444717e-06,0.2827340961,-0.166218251,0.2215084583
1,95,0.95,-0.163074503,-0.3438063161,0.1219852823,-0.5432217121,-0.2328590602,0.1304623634,0.1749566793,1.601720442e-06,0.2812707424,-0.1698360294,0.2210122347
1,96,0.96,-0.163074503,-0.3438063161,0.1219852823,-0.5550457239,-0.2379022837,0.1332417279,0.1785854995,1.587660677e-06,0.2797501087,-0.1734644622,0.2205076516
1,97,0.97,-0.163074503,-0.3438063161,0.1219852823,-0.5669423938,-0.2429822832,0.1360388398,0.1822366416,1.573251438e-06,0.2781717181,-0.1771016419,0.2199952453
1,98,0.98,-0.163074503,-0.3438063161,0.1219852823,-0.5789096951,-0.2480984926,0.1388532668,0.1859094799,1.558476811e-06,0.276534915,-0.1807462126,0.2194748074
1,99,0.99,-0.163074503,-0.3438063161,0.1219852823,-0.5909454226,-0.253254205,0.1416846216,0.1896034032,1.54330337e-06,0.2748397589,-0.1843969524,0.2189447731
1,100,1,-0.163074503,-0.3438063161,0.1219852823,-0.6030476093,-0.2584521472,0.1445324421,0.1933178157,1.527738618e-06,0.2730860114,-0.1880524606,0.2184044421
1,101,1.01,-0.163074503,-0.3438063161,0.1219852823,-0.615214169,-0.2636940479,0.1473962069,0.1970520467,1.511807909e-06,0.271273613,-0.1917112172,0.2178523839
1,102,1.02,-0.163074503,-0.3438063161,0.1219852823,-0.6274428964,-0.2689809203,0.1502753943,0.2008054554,1.495531819e-06,0.2694023252,-0.195371896,0.2172884941
1,103,1.03,-0.163074503,-0.3438063161,0.1219852823,-0.6397317648,-0.2743127644,0.1531694531,0.2045773864,1.478931495e-06,0.2674718201,-0.1990329027,0.2167122364
1,104,1.04,-0.163074503,-0.3438063161,0.1219852823,-0.6520786285,-0.2796878219,0.1560778022,0.2083671689,1.462013188e-06,0.2654818296,-0.202692613,0.2161239386
1,105,1.05,-0.163074503,-0.3438063161,0.1219852823,-0.6644814014,-0.2851038873,0.1589999199,0.2121741474,1.444764621e-06,0.2634321451,-0.2063490599,0.2155238539
1,106,1.06,-0.163074503,-0.3438063161,0.1219852823,-0.6769379973,-0.2905584574,0.1619352847,0.2159976959,1.427161578e-06,0.2613220513,-0.2100007832,0.2149127722
1,107,1.07,-0.163074503,-0.3438063161,0.1219852823,-0.6894462109,-0.2960491478,0.1648834199,0.2198371142,1.409173819e-06,0.2591515183,-0.2136458904,0.2142911106
1,108,1.08,-0.163074503,-0.3438063161,0.1219852823,-0.7020040154,-0.3015736043,0.1678438038,0.2236917615,1.390767579e-06,0.2569203973,-0.2172826231,0.2136595249
1,109,1.09,-0.163074503,-0.3438063161,0.1219852823,-0.7146090865,-0.3071296811,0.1708159447,0.2275610119,1.371916255e-06,0.2546284497,-0.2209091187,0.2130182832
1,110,1.1,-0.163074503,-0.3438063161,0.1219852823,-0.7272593379,-0.3127152622,0.1737993509,0.2314441651,1.352597451e-06,0.2522757649,-0.2245236337,0.2123679519
1,111,1.11,-0.163074503,-0.3438063161,0.1219852823,-0.7399525642,-0.3183283806,0.1767935157,0.2353405505,1.332795364e-06,0.2498620152,-0.228124693,0.2117091268
1,112,1.12,-0.163074503,-0.3438063161,0.1219852823,-0.7526865602,-0.3239671886,0.1797979474,0.2392495424,1.312490781e-06,0.2473876774,-0.2317100465,0.2110421658
1,113,1.13,-0.163074503,-0.3438063161,0.1219852823,-0.7654592991,-0.3296298683,0.1828121096,0.2431704402,1.29167347e-06,0.2448528558,-0.2352781445,0.2103670239
1,114,1.14,-0.163074503,-0.3438063161,0.1219852823,-0.7782683969,-0.3353147805,0.1858355552,0.2471026182,1.270329108e-06,0.2422575802,-0.2388273925,0.2096843868
1,115,1.15,-0.163074503,-0.3438063161,0.1219852823,-0.7911117673,-0.3410202563,0.1888677329,0.2510453761,1.248450531e-06,0.2396021783,-0.2423560172,0.208994478
1,116,1.16,-0.163074503,-0.3438063161,0.1219852823,-0.8039871454,-0.3467447758,0.1919081211,0.2549980283,1.226030918e-06,0.2368872166,-0.245862022,0.2082976103
1,117,1.17,-0.163074503,-0.3438063161,0.1219852823,-0.8168923855,-0.3524867892,0.1949562132,0.2589599192,1.20306629e-06,0.2341129184,-0.2493439913,0.2075939924
1,118,1.18,-0.163074503,-0.3438063161,0.1219852823,-0.8298252821,-0.3582449257,0.1980115026,0.2629303634,1.179555284e-06,0.2312797606,-0.2528001368,0.2068839967
1,119,1.19,-0.163074503,-0.3438063161,0.1219852823,-0.8427835107,-0.3640177548,0.2010734379,0.2669086456,1.155493806e-06,0.2283883691,-0.2562287748,0.2061678022
1,120,1.2,-0.163074503,-0.3438063161,0.1219852823,-0.8557650447,-0.3698039055,0.2041415125,0.2708941698,1.130883106e-06,0.2254392654,-0.2596282661,0.205445677
1,121,1.21,-0.163074503,-0.3438063161,0.1219852823,-0.8687674403,-0.3756020665,0.2072152197,0.2748861313,1.105721822e-06,0.2224331796,-0.2629970014,0.2047178149
1,122,1.22,-0.163074503,-0.3438063161,0.1219852823,-0.8817886114,-0.3814109266,0.2102940083,0.2788839638,1.080016546e-06,0.2193707228,-0.2663335204,0.2039844245
1,123,1.23,-0.163074503,-0.3438063161,0.1219852823,-0.8948263526,-0.3872292638,0.2133773565,0.2828869522,1.05377228e-06,0.2162528038,-0.2696359456,0.2032456696
1,124,1.24,-0.163074503,-0.3438063161,0.1219852823,-0.9078782201,-0.3930558562,0.2164647579,0.286894381,1.026986752e-06,0.2130802721,-0.2729028165,0.202501893
1,125,1.25,-0.163074503,-0.3438063161,0.1219852823,-0.9209422469,-0.398889482,0.2195556611,0.290905565,9.996715562e-07,0.2098539472,-0.2761327624,0.2017531842
1,126,1.26,-0.163074503,-0.3438063161,0.1219852823,-0.9340159893,-0.4047289491,0.2226495594,0.2949198484,9.718276033e-07,0.2065747082,-0.2793241143,0.200999856
1,127,1.27,-0.163074503,-0.3438063161,0.1219852823,-0.9470973015,-0.4105730653,0.2257459015,0.298936516,9.434605772e-07,0.2032434642,-0.2824756801,0.2002420574
1,128,1.28,-0.163074503,-0.3438063161,0.1219852823,-0.9601839185,-0.4164206982,0.2288441658,0.3029548526,9.145784361e-07,0.19986175,-0.2855855227,0.1994801015
1,129,1.29,-0.163074503,-0.3438063161,0.1219852823,-0.9732736349,-0.4222707152,0.2319438308,0.3069742322,8.851904454e-07,0.1964301318,-0.2886528075,0.1987139434
1,130,1.3,-0.163074503,-0.3438063161,0.1219852823,-0.9863641262,-0.4281220138,0.2350443453,0.3109939098,8.553063253e-07,0.1929499507,-0.2916759253,0.1979437619
1,131,1.31,-0.163074503,-0.3438063161,0.1219852823,-0.999453187,-0.4339734614,0.2381451875,0.3150132298,8.249331245e-07,0.1894224882,-0.2946535051,0.1971701235
1,132,1.32,-0.163074503,-0.3438063161,0.1219852823,-1.012538552,-0.4398239851,0.241245836,0.3190315366,7.940763567e-07,0.1858491153,-0.2975843251,0.1963928044
1,133,1.33,-0.163074503,-0.3438063161,0.1219852823,-1.025618076,-0.4456725121,0.2443457246,0.323048085,7.627493801e-07,0.1822306812,-0.3004673123,0.1956121176
1,134,1.34,-0.163074503,-0.3438063161,0.1219852823,-1.038689375,-0.45151788,0.2474443614,0.3270622194,7.309557191e-07,0.1785687506,-0.3033012152,0.1948281229
1,135,1.35,-0.163074503,-0.3438063161,0.1219852823,-1.051750183,-0.4573591053,0.2505411804,0.3310732245,6.987099255e-07,0.1748649925,-0.3060845733,0.194041416
1,136,1.36,-0.163074503,-0.3438063161,0.1219852823,-1.064798474,-0.4631951153,0.2536356747,0.335080415,6.660288818e-07,0.1711203903,-0.3088167608,0.1932518184
1,137,1.37,-0.163074503,-0.3438063161,0.1219852823,-1.077831984,-0.4690248072,0.256727308,0.3390831351,6.329145208e-07,0.1673365831,-0.3114964664,0.1924595088
1,138,1.38,-0.163074503,-0.3438063161,0.1219852823,-1.090848327,-0.4748471677,0.2598155439,0.3430806696,5.993729815e-07,0.1635150015,-0.3141228259,0.1916649938
1,139,1.39,-0.163074503,-0.3438063161,0.1219852823,-1.103845358,-0.4806611538,0.2628998756,0.3470723629,5.654193842e-07,0.159657225,-0.3166947961,0.1908679605
1,140,1.4,-0.163074503,-0.3438063161,0.1219852823,-1.116820931,-0.4864657521,0.2659797668,0.3510574996,5.310606639e-07,0.1557649672,-0.319211483,0.190068841
1,141,1.41,-0.163074503,-0.3438063161,0.1219852823,-1.129772544,-0.4922598898,0.2690546811,0.3550353944,4.963139304e-07,0.1518395096,-0.3216721416,0.1892681271
1,142,1.42,-0.163074503,-0.3438063161,0.1219852823,-1.142698288,-0.4980426133,0.2721241117,0.3590054214,4.611956967e-07,0.1478826702,-0.3240759373,0.1884654611
1,143,1.43,-0.163074503,-0.3438063161,0.1219852823,-1.155595899,-0.5038128495,0.2751874328,0.3629668057,4.257057356e-07,0.1438961327,-0.3264221549,0.1876613796
1,144,1.44,-0.163074503,-0.3438063161,0.1219852823,-1.168462992,-0.5095695853,0.278244257,0.3669189513,3.89861242e-07,0.1398814917,-0.3287100196,0.186856091
1,145,1.45,-0.163074503,-0.3438063161,0.1219852823,-1.181297541,-0.5153117776,0.2812939882,0.3708611429,3.536822817e-07,0.1358402222,-0.3309390545,0.1860495508
1,146,1.46,-0.163074503,-0.3438063161,0.1219852823,-1.194097161,-0.5210385323,0.2843360901,0.374792695,3.171744822e-07,0.1317745149,-0.333108604,0.1852422506
1,147,1.47,-0.163074503,-0.3438063161,0.1219852823,-1.206859708,-0.5267487764,0.2873700857,0.3787129819,2.803565451e-07,0.1276860237,-0.3352181315,0.1844340116
1,148,1.48,-0.163074503,-0.3438063161,0.1219852823,-1.219583154,-0.5324415565,0.2903954089,0.3826213181,2.432447559e-07,0.1235762239,-0.337267369,0.1836253852
1,149,1.49,-0.163074503,-0.3438063161,0.1219852823,-1.232265115,-0.5381157994,0.2934115827,0.3865170181,2.058463053e-07,0.1194469929,-0.3392557204,0.1828162819
1,150,1.5,-0.163074503,-0.3438063161,0.1219852823,-1.244903445,-0.5437705517,0.2964180708,0.3903993964,1.681827513e-07,0.1153002158,-0.3411829472,0.1820071191
1,151,1.51,-0.163074503,-0.3438063161,0.1219852823,-1.257496119,-0.5494048595,0.2994143367,0.3942677975,1.302674804e-07,0.1111378223,-0.3430487812,0.1811978668
1,152,1.52,-0.163074503,-0.3438063161,0.1219852823,-1.270040989,-0.5550178289,0.3023999035,0.3981215954,9.21044645e-08,0.1069611832,-0.3448530436,0.1803890914
1,153,1.53,-0.163074503,-0.3438063161,0.1219852823,-1.282535791,-0.5606083274,0.3053742647,0.4019601047,5.370873879e-08,0.1027723402,-0.3465955555,0.1795805842
1,154,1.54,-0.163074503,-0.3438063161,0.1219852823,-1.29497838,-0.5661755204,0.3083369434,0.4057826698,1.509616609e-08,0.09857327491,-0.3482761681,0.1787728369
1,155,1.55,-0.163074503,-0.3438063161,0.1219852823,-1.30736661,-0.5717183352,0.3112873137,0.4095886052,2.371422703e-08,0.0943659246,-0.3498948216,0.1779657304
1,156,1.56,-0.163074503,-0.3438063161,0.1219852823,-1.319698334,-0.5772358775,0.3142249584,0.413377285,6.272876618e-08,0.09015165269,-0.3514515758,0.177159816
1,157,1.57,-0.163074503,-0.3438063161,0.1219852823,-1.331971645,-0.5827272534,0.3171493709,0.4171480536,1.018395395e-07,0.08593241125,-0.3529466689,0.1763548851
1,158,1.58,-0.163074503,-0.3438063161,0.1219852823,-1.344184279,-0.5881914496,0.3200600147,0.4209002852,1.410731869e-07,0.08171022683,-0.3543800116,0.1755513251
1,159,1.59,-0.163074503,-0.3438063161,0.1219852823,-1.356333971,-0.5936275721,0.322956413,0.4246333241,1.804228731e-07,0.07748708874,-0.3557518721,0.1747495532
1,160,1.6,-0.163074503,-0.3438063161,0.1219852823,-1.368419051,-0.5990346074,0.3258380294,0.4283465445,2.198381424e-07,0.07326446474,-0.3570624888,0.1739495695
1,161,1.61,-0.163074503,-0.3438063161,0.1219852823,-1.380437136,-0.6044117212,0.3287044168,0.4320392907,2.59311264e-07,0.06904397905,-0.3583122492,0.1731514782
1,162,1.62,-0.163074503,-0.3438063161,0.1219852823,-1.392386317,-0.6097579002,0.3315550685,0.4357109368,2.988565768e-07,0.06482795626,-0.3595013618,0.1723557562
1,163,1.63,-0.163074503,-0.3438063161,0.1219852823,-1.40426445,-0.6150722504,0.3343895078,0.4393608272,3.384752461e-07,0.06061792374,-0.3606303632,0.1715625674
1,164,1.64,-0.163074503,-0.3438063161,0.1219852823,-1.416069627,-0.6203539371,0.3372072279,0.4429883957,3.781490534e-07,0.05641559884,-0.3616996706,0.1707717329
1,165,1.65,-0.163074503,-0.3438063161,0.1219852823,-1.427799702,-0.6256021261,0.340007782,0.4465929568,4.178707798e-07,0.05222272873,-0.3627098799,0.1699837446
1,166,1.66,-0.163074503,-0.3438063161,0.1219852823,-1.439452648,-0.6308169961,0.342790693,0.4501739144,4.576223489e-07,0.04804125801,-0.3636615276,0.1691984236
1,167,1.67,-0.163074503,-0.3438063161,0.1219852823,-1.45102644,-0.6359995604,0.3455555439,0.4537307322,4.973810519e-07,0.04387271032,-0.3645554781,0.1684148759
1,168,1.68,-0.163074503,-0.3438063161,0.1219852823,-1.462519169,-0.6411507726,0.3483018577,0.4572627246,5.371151133e-07,0.03971910849,-0.3653923869,0.1676332355
1,169,1.69,-0.163074503,-0.3438063161,0.1219852823,-1.473928928,-0.6462722421,0.3510291874,0.4607693255,5.767410585e-07,0.03558175266,-0.3661732376,0.1668521613
1,170,1.7,-0.163074503,-0.3438063161,0.1219852823,-1.485253692,-0.6513658762,0.3537370563,0.4642499387,6.162640602e-07,0.03146230802,-0.3668988645,0.1660714447
1,171,1.71,-0.163074503,-0.3438063161,0.1219852823,-1.496491551,-0.6564322114,0.3564249277,0.4677039385,6.556907124e-07,0.02736274339,-0.3675702214,0.1652903408
1,172,1.72,-0.163074503,-0.3438063161,0.1219852823,-1.5076406,-0.6614704728,0.3590923548,0.4711307287,6.95019537e-07,0.02328432165,-0.3681880534,0.1645091772
1,173,1.73,-0.163074503,-0.3438063161,0.1219852823,-1.518698812,-0.6664794683,0.361738801,0.4745296836,7.342441677e-07,0.01922850125,-0.3687532842,0.1637281924
1,174,1.74,-0.163074503,-0.3438063161,0.1219852823,-1.529664397,-0.6714579463,0.3643637598,0.4779002368,7.733596021e-07,0.0151971709,-0.3692668676,0.1629474163
1,175,1.75,-0.163074503,-0.3438063161,0.1219852823,-1.54053545,-0.6764047742,0.3669668734,0.481241852,8.123544148e-07,0.01119184867,-0.3697295189,0.1621675193
1,176,1.76,-0.163074503,-0.3438063161,0.1219852823,-1.551310062,-0.6813187003,0.3695476353,0.4845538735,8.51214736e-07,0.007213618141,-0.3701424003,0.1613886505
1,177,1.77,-0.163074503,-0.3438063161,0.1219852823,-1.561986327,-0.6861985326,0.3721055984,0.4878358245,8.899333466e-07,0.003264361992,-0.3705064654,0.1606111825
1,178,1.78,-0.163074503,-0.3438063161,0.1219852823,-1.572562575,-0.6910430193,0.3746403754,0.491087079,9.284957514e-07,-0.0006549415994,-0.3708226979,0.1598356068
1,179,1.79,-0.163074503,-0.3438063161,0.1219852823,-1.5830369,-0.6958511472,0.3771514893,0.4943071306,9.668922303e-07,-0.004542727489,-0.3710921705,0.1590621024
1,180,1.8,-0.163074503,-0.3438063161,0.1219852823,-1.593407631,-0.7006217241,0.3796385229,0.497495383,1.005117156e-06,-0.008397472091,-0.3713160753,0.1582907885
1,181,1.81,-0.163074503,-0.3438063161,0.1219852823,-1.603672743,-0.7053537369,0.382101059,0.5006513,1.043164048e-06,-0.01221772563,-0.3714955151,0.1575222313
1,182,1.82,-0.163074503,-0.3438063161,0.1219852823,-1.613830805,-0.7100461125,0.3845387101,0.5037744045,1.08101483e-06,-0.01600286178,-0.3716316521,0.1567566693
1,183,1.83,-0.163074503,-0.3438063161,0.1219852823,-1.623879671,-0.7146977782,0.3869510293,0.5068640113,1.118660293e-06,-0.01975094713,-0.3717257082,0.1559941769
1,184,1.84,-0.163074503,-0.3438063161,0.1219852823,-1.63381803,-0.7193077803,0.3893375993,0.5099197626,1.156079975e-06,-0.02346120588,-0.3717788756,0.1552352458
1,185,1.85,-0.163074503,-0.3438063161,0.1219852823,-1.643643856,-0.7238750458,0.3916980624,0.5129410625,1.193268645e-06,-0.02713212743,-0.3717924654,0.1544799656
1,186,1.86,-0.163074503,-0.3438063161,0.1219852823,-1.653355718,-0.7283986807,0.3940319717,0.5159273744,1.23021141e-06,-0.03076276369,-0.3717676401,0.1537285298
1,187,1.87,-0.163074503,-0.3438063161,0.1219852823,-1.662951946,-0.7328776717,0.3963389695,0.5188782811,1.266898948e-06,-0.03435200825,-0.3717058301,0.1529815346
